categoria,pergunta,intencao,status,motivo,resposta
personalizacao,criam modelagem propria,personalizacao_modelagem_exclusiva,OK,,"Modelagem exclusiva: criamos um modelo único a partir do briefing do cliente. Inclui ficha técnica, prova piloto e ajustes. Pedido mínimo de 100 peças e prazo de desenvolvimento de 20 a 30 dias úteis antes da produção começar."
personalizacao,modelagem sob medida,producao_modelagem,MISMATCH,"esperava personalizacao, classificou 'producao_modelagem'","A modelagem é digital (CAD), o que permite ajustes precisos e encaixe otimizado de moldes. Para clientes com modelagem exclusiva, fazemos prova piloto e até 2 rodadas de ajustes antes da produção em lote."
personalizacao,qual o prazo de personalizacao,prazo_com_personalizacao,OK,,"Com personalização, some ao prazo padrão: silkscreen +5 a 7 dias úteis, DTF +2 a 4 dias, bordado +3 a 7 dias, modelagem exclusiva +20 a 30 dias úteis antes da produção começar."
personalizacao,quanto tempo pra personalizar,prazo_com_personalizacao,OK,,"Com personalização, some ao prazo padrão: silkscreen +5 a 7 dias úteis, DTF +2 a 4 dias, bordado +3 a 7 dias, modelagem exclusiva +20 a 30 dias úteis antes da produção começar."
personalizacao,demora pra personalizar,prazo_com_personalizacao,OK,,"Com personalização, some ao prazo padrão: silkscreen +5 a 7 dias úteis, DTF +2 a 4 dias, bordado +3 a 7 dias, modelagem exclusiva +20 a 30 dias úteis antes da produção começar."
personalizacao,prazo pra estampar,personalizacao,OK,,"Trabalhamos com bordado, silkscreen, DTF, etiqueta personalizada e modelagem exclusiva. A melhor técnica depende da arte, tecido, quantidade e prazo. Se quiser, posso listar as opções."
personalizacao,como envio a arte,personalizacao_envio_arte,OK,,"Aceitamos artes em PNG, AI, PDF ou SVG com resolução mínima de 300dpi. Para bordado, precisamos do arquivo em vetor (AI ou SVG). Envie pelo e-mail comercial ou pelo WhatsApp da equipe — o setor de arte faz pré-análise antes de aprovar para produção."
personalizacao,qual formato da arte,personalizacao_envio_arte,OK,,"Aceitamos artes em PNG, AI, PDF ou SVG com resolução mínima de 300dpi. Para bordado, precisamos do arquivo em vetor (AI ou SVG). Envie pelo e-mail comercial ou pelo WhatsApp da equipe — o setor de arte faz pré-análise antes de aprovar para produção."
personalizacao,posso mandar png,personalizacao_envio_arte,OK,,"Aceitamos artes em PNG, AI, PDF ou SVG com resolução mínima de 300dpi. Para bordado, precisamos do arquivo em vetor (AI ou SVG). Envie pelo e-mail comercial ou pelo WhatsApp da equipe — o setor de arte faz pré-análise antes de aprovar para produção."
personalizacao,como mando o arquivo,personalizacao_envio_arte,OK,,"Aceitamos artes em PNG, AI, PDF ou SVG com resolução mínima de 300dpi. Para bordado, precisamos do arquivo em vetor (AI ou SVG). Envie pelo e-mail comercial ou pelo WhatsApp da equipe — o setor de arte faz pré-análise antes de aprovar para produção."
personalizacao,aceita arquivo cdr,personalizacao_envio_arte,OK,,"Aceitamos artes em PNG, AI, PDF ou SVG com resolução mínima de 300dpi. Para bordado, precisamos do arquivo em vetor (AI ou SVG). Envie pelo e-mail comercial ou pelo WhatsApp da equipe — o setor de arte faz pré-análise antes de aprovar para produção."
cores,quais cores tem,cores_basicas,OK,,"Mantemos 12 cores em estoque permanente: branco, preto, cinza mescla, cinza chumbo, azul marinho, azul royal, vermelho, vinho, verde militar, verde bandeira, amarelo e rosa. Pronta entrega, sem prazo adicional."
cores,que cores voces tem,cores_basicas,OK,,"Mantemos 12 cores em estoque permanente: branco, preto, cinza mescla, cinza chumbo, azul marinho, azul royal, vermelho, vinho, verde militar, verde bandeira, amarelo e rosa. Pronta entrega, sem prazo adicional."
cores,paleta de cores,personalizacao_cores,OK,,"Temos cores básicas em estoque e cores sob demanda por tingimento. Para estampa, a combinação entre cor da peça e cor da arte precisa de amostra física quando há contraste alto. Se quiser, posso listar as opções."
cores,cores disponiveis,personalizacao_cores,OK,,"Temos cores básicas em estoque e cores sob demanda por tingimento. Para estampa, a combinação entre cor da peça e cor da arte precisa de amostra física quando há contraste alto. Se quiser, posso listar as opções."
cores,quais as cores,personalizacao_cores,OK,,"Sobre cores, o que você quer saber? ⏎   1. Cores básicas em estoque ⏎   2. Tingimento sob demanda ⏎   3. Combinação cor peça/estampa ⏎   4. Limite de cores por técnica"
cores,tem quais cores,cores_basicas,OK,,"Mantemos 12 cores em estoque permanente: branco, preto, cinza mescla, cinza chumbo, azul marinho, azul royal, vermelho, vinho, verde militar, verde bandeira, amarelo e rosa. Pronta entrega, sem prazo adicional."
cores,quais cores em estoque,cores_basicas,OK,,"Mantemos 12 cores em estoque permanente: branco, preto, cinza mescla, cinza chumbo, azul marinho, azul royal, vermelho, vinho, verde militar, verde bandeira, amarelo e rosa. Pronta entrega, sem prazo adicional."
cores,cores pronta entrega,cores_basicas,OK,,"Mantemos 12 cores em estoque permanente: branco, preto, cinza mescla, cinza chumbo, azul marinho, azul royal, vermelho, vinho, verde militar, verde bandeira, amarelo e rosa. Pronta entrega, sem prazo adicional."
cores,cores basicas,cores_basicas,OK,,"Mantemos 12 cores em estoque permanente: branco, preto, cinza mescla, cinza chumbo, azul marinho, azul royal, vermelho, vinho, verde militar, verde bandeira, amarelo e rosa. Pronta entrega, sem prazo adicional."
cores,fazem tingimento,cores_sob_demanda,OK,,"Cores fora da nossa paleta padrão são tingidas sob demanda. Pedido mínimo de 80 peças por cor e prazo adicional de 7 a 10 dias úteis. Aceitamos referência Pantone para tingimento exato. Para tons pastel ou neon, prazo pode ser maior."
cores,posso pedir cor personalizada,cores_sob_demanda,OK,,"Cores fora da nossa paleta padrão são tingidas sob demanda. Pedido mínimo de 80 peças por cor e prazo adicional de 7 a 10 dias úteis. Aceitamos referência Pantone para tingimento exato. Para tons pastel ou neon, prazo pode ser maior."
cores,tingem sob demanda,cores_sob_demanda,OK,,"Cores fora da nossa paleta padrão são tingidas sob demanda. Pedido mínimo de 80 peças por cor e prazo adicional de 7 a 10 dias úteis. Aceitamos referência Pantone para tingimento exato. Para tons pastel ou neon, prazo pode ser maior."
cores,consigo uma cor especifica,cores_sob_demanda,OK,,"Cores fora da nossa paleta padrão são tingidas sob demanda. Pedido mínimo de 80 peças por cor e prazo adicional de 7 a 10 dias úteis. Aceitamos referência Pantone para tingimento exato. Para tons pastel ou neon, prazo pode ser maior."
cores,cor fora da paleta,cores_sob_demanda,OK,,"Cores fora da nossa paleta padrão são tingidas sob demanda. Pedido mínimo de 80 peças por cor e prazo adicional de 7 a 10 dias úteis. Aceitamos referência Pantone para tingimento exato. Para tons pastel ou neon, prazo pode ser maior."
cores,quantas cores na estampa,cores_limite_tecnica,OK,,"Limites de cor por técnica: silkscreen aceita até 6 cores por arte (cada cor é uma tela); DTF (digital) não tem limite de cores; bordado aceita até 12 cores de linha. Para artes com mais de 6 cores, indicamos DTF."
cores,limite de cores,cores_limite_tecnica,OK,,"Limites de cor por técnica: silkscreen aceita até 6 cores por arte (cada cor é uma tela); DTF (digital) não tem limite de cores; bordado aceita até 12 cores de linha. Para artes com mais de 6 cores, indicamos DTF."
cores,maximo de cores na estampa,cores_limite_tecnica,OK,,"Limites de cor por técnica: silkscreen aceita até 6 cores por arte (cada cor é uma tela); DTF (digital) não tem limite de cores; bordado aceita até 12 cores de linha. Para artes com mais de 6 cores, indicamos DTF."
cores,estampa em peca escura fica boa,cores_combinacao,OK,,"Para combinação cor-da-peça com cor-da-estampa, recomendamos sempre amostra física antes da produção em massa. Cores claras em tecidos escuros precisam de uma camada de base branca na estampa (que adiciona custo de cerca de 15% à peça)."
cores,combina estampa com peca escura,cores_combinacao,OK,,"Para combinação cor-da-peça com cor-da-estampa, recomendamos sempre amostra física antes da produção em massa. Cores claras em tecidos escuros precisam de uma camada de base branca na estampa (que adiciona custo de cerca de 15% à peça)."
tamanhos,quais tamanhos,personalizacao_tamanhos,OK,,"Sobre tamanhos, o que você precisa saber? ⏎   1. Grade adulto ⏎   2. Grade infantil ⏎   3. Plus size ⏎   4. Tabela de medidas"
tamanhos,grade de tamanho,personalizacao_tamanhos,OK,,"Trabalhamos com grade adulto, infantil e plus size conforme o produto. Se você disser a peça, eu confirmo a grade disponível. Se quiser, posso listar as opções."
tamanhos,que tamanhos tem,personalizacao_tamanhos,OK,,"Trabalhamos com grade adulto, infantil e plus size conforme o produto. Se você disser a peça, eu confirmo a grade disponível. Se quiser, posso listar as opções."
tamanhos,tabela de tamanho,personalizacao_tamanhos,OK,,"Trabalhamos com grade adulto, infantil e plus size conforme o produto. Se você disser a peça, eu confirmo a grade disponível. Se quiser, posso listar as opções."
tamanhos,quais os tamanhos disponiveis,personalizacao_tamanhos,OK,,"Sobre tamanhos, o que você precisa saber? ⏎   1. Grade adulto ⏎   2. Grade infantil ⏎   3. Plus size ⏎   4. Tabela de medidas"
tamanhos,tem tamanho adulto,tamanhos_adulto,OK,,"Grade adulta Fashion Flow: PP, P, M, G, GG e XGG. Todos os tamanhos disponíveis sem custo adicional em qualquer peça do nosso catálogo."
tamanhos,grade adulto,tamanhos_adulto,OK,,"Grade adulta Fashion Flow: PP, P, M, G, GG e XGG. Todos os tamanhos disponíveis sem custo adicional em qualquer peça do nosso catálogo."
tamanhos,tem tamanho gg,tamanhos_adulto,OK,,"Grade adulta Fashion Flow: PP, P, M, G, GG e XGG. Todos os tamanhos disponíveis sem custo adicional em qualquer peça do nosso catálogo."
tamanhos,tamanho m tem,tamanhos_adulto,OK,,"Grade adulta Fashion Flow: PP, P, M, G, GG e XGG. Todos os tamanhos disponíveis sem custo adicional em qualquer peça do nosso catálogo."
tamanhos,voces tem p m g gg,tamanhos_adulto,OK,,"Grade adulta Fashion Flow: PP, P, M, G, GG e XGG. Todos os tamanhos disponíveis sem custo adicional em qualquer peça do nosso catálogo."
tamanhos,tem tamanho infantil,tamanhos_infantil,OK,,"Grade infantil Fashion Flow: 2, 4, 6, 8, 10, 12 e 14 anos. Modelagem específica para criança (não é redução da grade adulta). Tecidos selecionados para pele sensível."
tamanhos,roupa de crianca,cat_infantil,MISMATCH,"esperava tamanhos, classificou 'cat_infantil'","Linha infantil: camisetas, conjuntos, moletons, vestidinhos e bermudas. Grade de 2 a 14 anos com modelagem própria. Tecidos certificados OEKO-TEX (pele sensível, sem corantes agressivos)."
tamanhos,tamanho pra crianca,cat_infantil,MISMATCH,"esperava tamanhos, classificou 'cat_infantil'","Linha infantil: camisetas, conjuntos, moletons, vestidinhos e bermudas. Grade de 2 a 14 anos com modelagem própria. Tecidos certificados OEKO-TEX (pele sensível, sem corantes agressivos)."
tamanhos,fazem tamanho infantil,tamanhos_infantil,OK,,"Grade infantil Fashion Flow: 2, 4, 6, 8, 10, 12 e 14 anos. Modelagem específica para criança (não é redução da grade adulta). Tecidos selecionados para pele sensível."
tamanhos,tem plus size,tamanhos_plus_size,OK,,"Plus size adulto: G1 (equivalente a EGG), G2, G3 e G4. Modelagem própria, não é simples ampliação do GG. Disponível em toda a linha exceto modelagens muito justas (algumas leggings esportivas)."
tamanhos,tamanho plus,tamanhos_plus_size,OK,,"Plus size adulto: G1 (equivalente a EGG), G2, G3 e G4. Modelagem própria, não é simples ampliação do GG. Disponível em toda a linha exceto modelagens muito justas (algumas leggings esportivas)."
tamanhos,voces fazem g1 g2 g3,tamanhos_plus_size,OK,,"Plus size adulto: G1 (equivalente a EGG), G2, G3 e G4. Modelagem própria, não é simples ampliação do GG. Disponível em toda a linha exceto modelagens muito justas (algumas leggings esportivas)."
tamanhos,tem tamanho grande,tamanhos_adulto,OK,,"Grade adulta Fashion Flow: PP, P, M, G, GG e XGG. Todos os tamanhos disponíveis sem custo adicional em qualquer peça do nosso catálogo."
tamanhos,atendem plus size,tamanhos_plus_size,OK,,"Plus size adulto: G1 (equivalente a EGG), G2, G3 e G4. Modelagem própria, não é simples ampliação do GG. Disponível em toda a linha exceto modelagens muito justas (algumas leggings esportivas)."
tamanhos,tem tabela de medidas,tamanhos_tabela_medidas,OK,,"A tabela de medidas em centímetros (busto, cintura, quadril, comprimento, manga) está disponível em PDF. Vou te encaminhar para o setor de vendas que envia a tabela atualizada."
tamanhos,medidas em cm,tamanhos_tabela_medidas,OK,,"A tabela de medidas em centímetros (busto, cintura, quadril, comprimento, manga) está disponível em PDF. Vou te encaminhar para o setor de vendas que envia a tabela atualizada."
tamanhos,qual a medida do busto,tamanhos_tabela_medidas,OK,,"A tabela de medidas em centímetros (busto, cintura, quadril, comprimento, manga) está disponível em PDF. Vou te encaminhar para o setor de vendas que envia a tabela atualizada."
tamanhos,tabela de medidas em centimetros,tamanhos_tabela_medidas,OK,,"A tabela de medidas em centímetros (busto, cintura, quadril, comprimento, manga) está disponível em PDF. Vou te encaminhar para o setor de vendas que envia a tabela atualizada."
